YEAR,GEO_NAME,CRASH_TYPE,OUTCOME_TYPE,INCIDENT_COUNT
2020,Licking,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2020,Licking,Pedestrian,POSSIBLE_INJURIES_NBR,3
2020,Licking,Right Turn,POSSIBLE_INJURIES_NBR,10
2020,Licking,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Licking,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,31
2020,Licking,Train,POSSIBLE_INJURIES_NBR,0
2020,Licking,Unknown,POSSIBLE_INJURIES_NBR,4
2020,Licking,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Licking,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Licking,Motorized,POSSIBLE_INJURIES_NBR,457
2020,Licking,Non-motorized,POSSIBLE_INJURIES_NBR,4
2020,Madison,Rear End,POSSIBLE_INJURIES_NBR,45
2020,Madison,Angle,POSSIBLE_INJURIES_NBR,24
2020,Madison,Animal,POSSIBLE_INJURIES_NBR,3
2020,Madison,Backing,POSSIBLE_INJURIES_NBR,0
2020,Madison,Fixed Object,POSSIBLE_INJURIES_NBR,25
2020,Madison,Head On,POSSIBLE_INJURIES_NBR,5
2020,Madison,Left Turn,POSSIBLE_INJURIES_NBR,5
2020,Madison,Other Non-Collision,POSSIBLE_INJURIES_NBR,3
2020,Madison,Other Object,POSSIBLE_INJURIES_NBR,2
2020,Madison,Overturning,POSSIBLE_INJURIES_NBR,3
2020,Madison,Parked Vehicle,POSSIBLE_INJURIES_NBR,1
2020,Madison,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2020,Madison,Pedestrian,POSSIBLE_INJURIES_NBR,1
2020,Madison,Right Turn,POSSIBLE_INJURIES_NBR,5
2020,Madison,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Madison,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,22
2020,Madison,Train,POSSIBLE_INJURIES_NBR,0
2020,Madison,Unknown,POSSIBLE_INJURIES_NBR,2
2020,Madison,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Madison,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Madison,Motorized,POSSIBLE_INJURIES_NBR,145
2020,Madison,Non-motorized,POSSIBLE_INJURIES_NBR,2
2020,Marion,Rear End,POSSIBLE_INJURIES_NBR,57
2020,Marion,Angle,POSSIBLE_INJURIES_NBR,44
2020,Marion,Animal,POSSIBLE_INJURIES_NBR,4
2020,Marion,Backing,POSSIBLE_INJURIES_NBR,1
2020,Marion,Fixed Object,POSSIBLE_INJURIES_NBR,22
2020,Marion,Head On,POSSIBLE_INJURIES_NBR,6
2020,Marion,Left Turn,POSSIBLE_INJURIES_NBR,11
2020,Marion,Other Non-Collision,POSSIBLE_INJURIES_NBR,1
2020,Marion,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Marion,Overturning,POSSIBLE_INJURIES_NBR,1
2020,Marion,Parked Vehicle,POSSIBLE_INJURIES_NBR,5
2020,Marion,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Marion,Pedestrian,POSSIBLE_INJURIES_NBR,1
2020,Marion,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Marion,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Marion,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,12
2020,Marion,Train,POSSIBLE_INJURIES_NBR,0
2020,Marion,Unknown,POSSIBLE_INJURIES_NBR,1
2020,Marion,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Marion,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Marion,Motorized,POSSIBLE_INJURIES_NBR,165
2020,Marion,Non-motorized,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Rear End,POSSIBLE_INJURIES_NBR,27
2020,Morrow,Angle,POSSIBLE_INJURIES_NBR,10
2020,Morrow,Animal,POSSIBLE_INJURIES_NBR,4
2020,Morrow,Backing,POSSIBLE_INJURIES_NBR,2
2020,Morrow,Fixed Object,POSSIBLE_INJURIES_NBR,25
2020,Morrow,Head On,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Left Turn,POSSIBLE_INJURIES_NBR,9
2020,Morrow,Other Non-Collision,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Overturning,POSSIBLE_INJURIES_NBR,2
2020,Morrow,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Pedestrian,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Right Turn,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,2
2020,Morrow,Train,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Motorized,POSSIBLE_INJURIES_NBR,83
2020,Morrow,Non-motorized,POSSIBLE_INJURIES_NBR,1
2020,Pickaway,Rear End,POSSIBLE_INJURIES_NBR,42
2020,Pickaway,Angle,POSSIBLE_INJURIES_NBR,43
2020,Pickaway,Animal,POSSIBLE_INJURIES_NBR,3
2020,Pickaway,Backing,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Fixed Object,POSSIBLE_INJURIES_NBR,28
2020,Pickaway,Head On,POSSIBLE_INJURIES_NBR,6
2020,Pickaway,Left Turn,POSSIBLE_INJURIES_NBR,9
2020,Pickaway,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2020,Pickaway,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Overturning,POSSIBLE_INJURIES_NBR,3
2020,Pickaway,Parked Vehicle,POSSIBLE_INJURIES_NBR,2
2020,Pickaway,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2020,Pickaway,Pedestrian,POSSIBLE_INJURIES_NBR,2
2020,Pickaway,Right Turn,POSSIBLE_INJURIES_NBR,1
2020,Pickaway,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,8
2020,Pickaway,Train,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Motorized,POSSIBLE_INJURIES_NBR,147
2020,Pickaway,Non-motorized,POSSIBLE_INJURIES_NBR,3
2020,Richland,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Richland,Angle,POSSIBLE_INJURIES_NBR,0
2020,Richland,Animal,POSSIBLE_INJURIES_NBR,0
2020,Richland,Backing,POSSIBLE_INJURIES_NBR,0
2020,Richland,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Richland,Head On,POSSIBLE_INJURIES_NBR,0
2020,Richland,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Richland,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Richland,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Richland,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Richland,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Richland,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Richland,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Richland,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Richland,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Richland,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Richland,Train,POSSIBLE_INJURIES_NBR,0
2020,Richland,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Richland,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Richland,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Richland,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Richland,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Ross,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Ross,Angle,POSSIBLE_INJURIES_NBR,0
2020,Ross,Animal,POSSIBLE_INJURIES_NBR,0
2020,Ross,Backing,POSSIBLE_INJURIES_NBR,0
2020,Ross,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Ross,Head On,POSSIBLE_INJURIES_NBR,0
2020,Ross,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Ross,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Ross,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Ross,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Ross,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Ross,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Ross,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Ross,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Ross,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Ross,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Ross,Train,POSSIBLE_INJURIES_NBR,0
2020,Ross,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Ross,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Ross,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Ross,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Ross,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Union,Rear End,POSSIBLE_INJURIES_NBR,48
2020,Union,Angle,POSSIBLE_INJURIES_NBR,28
2020,Union,Animal,POSSIBLE_INJURIES_NBR,7
2020,Union,Backing,POSSIBLE_INJURIES_NBR,0
2020,Union,Fixed Object,POSSIBLE_INJURIES_NBR,28
2020,Union,Head On,POSSIBLE_INJURIES_NBR,2
2020,Union,Left Turn,POSSIBLE_INJURIES_NBR,8
2020,Union,Other Non-Collision,POSSIBLE_INJURIES_NBR,3
2020,Union,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Union,Overturning,POSSIBLE_INJURIES_NBR,4
2020,Union,Parked Vehicle,POSSIBLE_INJURIES_NBR,2
2020,Union,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Union,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Union,Right Turn,POSSIBLE_INJURIES_NBR,2
2020,Union,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Union,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,10
2020,Union,Train,POSSIBLE_INJURIES_NBR,0
2020,Union,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Union,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Union,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Union,Motorized,POSSIBLE_INJURIES_NBR,142
2020,Union,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Angle,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Animal,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Backing,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Head On,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Train,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Hardin,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Angle,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Animal,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Backing,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Head On,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Train,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Montgomery,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Perry,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Perry,Angle,POSSIBLE_INJURIES_NBR,0
2020,Perry,Animal,POSSIBLE_INJURIES_NBR,0
2020,Perry,Backing,POSSIBLE_INJURIES_NBR,0
2020,Perry,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Perry,Head On,POSSIBLE_INJURIES_NBR,0
2020,Perry,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Perry,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Perry,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Perry,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Perry,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Perry,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Perry,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Perry,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Perry,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Perry,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Perry,Train,POSSIBLE_INJURIES_NBR,0
2020,Perry,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Perry,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Perry,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Perry,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Perry,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Portage,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Portage,Angle,POSSIBLE_INJURIES_NBR,0
2020,Portage,Animal,POSSIBLE_INJURIES_NBR,0
2020,Portage,Backing,POSSIBLE_INJURIES_NBR,0
2020,Portage,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Portage,Head On,POSSIBLE_INJURIES_NBR,0
2020,Portage,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Portage,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Portage,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Portage,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Portage,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Portage,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Portage,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Portage,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Portage,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Portage,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Portage,Train,POSSIBLE_INJURIES_NBR,0
2020,Portage,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Portage,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Portage,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Portage,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Portage,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Angle,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Animal,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Backing,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Head On,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Train,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Wyandot,Non-motorized,POSSIBLE_INJURIES_NBR,0
2020,Summit,Rear End,POSSIBLE_INJURIES_NBR,0
2020,Summit,Angle,POSSIBLE_INJURIES_NBR,0
2020,Summit,Animal,POSSIBLE_INJURIES_NBR,0
2020,Summit,Backing,POSSIBLE_INJURIES_NBR,0
2020,Summit,Fixed Object,POSSIBLE_INJURIES_NBR,0
2020,Summit,Head On,POSSIBLE_INJURIES_NBR,0
2020,Summit,Left Turn,POSSIBLE_INJURIES_NBR,0
2020,Summit,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Summit,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Summit,Overturning,POSSIBLE_INJURIES_NBR,0
2020,Summit,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Summit,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Summit,Pedestrian,POSSIBLE_INJURIES_NBR,0
2020,Summit,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Summit,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Summit,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2020,Summit,Train,POSSIBLE_INJURIES_NBR,0
2020,Summit,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Summit,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Summit,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Summit,Motorized,POSSIBLE_INJURIES_NBR,0
2020,Summit,Non-motorized,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Rear End,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Angle,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Animal,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Backing,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Fixed Object,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Head On,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Left Turn,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Other Object,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Overturning,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Pedestrian,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Right Turn,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Train,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Unknown,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Motorized,POSSIBLE_INJURIES_NBR,0
2021,Crawford,Non-motorized,POSSIBLE_INJURIES_NBR,0
2021,Delaware,Rear End,POSSIBLE_INJURIES_NBR,312
2021,Delaware,Angle,POSSIBLE_INJURIES_NBR,157
2021,Delaware,Animal,POSSIBLE_INJURIES_NBR,12
2021,Delaware,Backing,POSSIBLE_INJURIES_NBR,5
2021,Delaware,Fixed Object,POSSIBLE_INJURIES_NBR,62
2021,Delaware,Head On,POSSIBLE_INJURIES_NBR,27
2021,Delaware,Left Turn,POSSIBLE_INJURIES_NBR,87
2021,Delaware,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2021,Delaware,Other Object,POSSIBLE_INJURIES_NBR,2
2021,Delaware,Overturning,POSSIBLE_INJURIES_NBR,1
2021,Delaware,Parked Vehicle,POSSIBLE_INJURIES_NBR,4
2021,Delaware,Pedalcycles,POSSIBLE_INJURIES_NBR,2
2021,Delaware,Pedestrian,POSSIBLE_INJURIES_NBR,2
2021,Delaware,Right Turn,POSSIBLE_INJURIES_NBR,19
2021,Delaware,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,1
2021,Delaware,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,43
2021,Delaware,Train,POSSIBLE_INJURIES_NBR,0
2021,Delaware,Unknown,POSSIBLE_INJURIES_NBR,0
2021,Delaware,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Delaware,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Delaware,Motorized,POSSIBLE_INJURIES_NBR,734
2021,Delaware,Non-motorized,POSSIBLE_INJURIES_NBR,4
2021,Fairfield,Rear End,POSSIBLE_INJURIES_NBR,120
2021,Fairfield,Angle,POSSIBLE_INJURIES_NBR,117
2021,Fairfield,Animal,POSSIBLE_INJURIES_NBR,8
2021,Fairfield,Backing,POSSIBLE_INJURIES_NBR,3
2021,Fairfield,Fixed Object,POSSIBLE_INJURIES_NBR,40
2021,Fairfield,Head On,POSSIBLE_INJURIES_NBR,20
2021,Fairfield,Left Turn,POSSIBLE_INJURIES_NBR,54
2021,Fairfield,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2021,Fairfield,Other Object,POSSIBLE_INJURIES_NBR,0
2021,Fairfield,Overturning,POSSIBLE_INJURIES_NBR,4
2021,Fairfield,Parked Vehicle,POSSIBLE_INJURIES_NBR,10
2021,Fairfield,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2021,Fairfield,Pedestrian,POSSIBLE_INJURIES_NBR,7
2021,Fairfield,Right Turn,POSSIBLE_INJURIES_NBR,13
2021,Fairfield,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2021,Fairfield,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,41
2021,Fairfield,Train,POSSIBLE_INJURIES_NBR,0
2021,Fairfield,Unknown,POSSIBLE_INJURIES_NBR,1
2021,Fairfield,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Fairfield,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Fairfield,Motorized,POSSIBLE_INJURIES_NBR,433
2021,Fairfield,Non-motorized,POSSIBLE_INJURIES_NBR,8
2021,Franklin,Rear End,POSSIBLE_INJURIES_NBR,1342
2021,Franklin,Angle,POSSIBLE_INJURIES_NBR,1138
2021,Franklin,Animal,POSSIBLE_INJURIES_NBR,7
2021,Franklin,Backing,POSSIBLE_INJURIES_NBR,14
2021,Franklin,Fixed Object,POSSIBLE_INJURIES_NBR,388
2021,Franklin,Head On,POSSIBLE_INJURIES_NBR,175
2021,Franklin,Left Turn,POSSIBLE_INJURIES_NBR,452
2021,Franklin,Other Non-Collision,POSSIBLE_INJURIES_NBR,28
2021,Franklin,Other Object,POSSIBLE_INJURIES_NBR,4
2021,Franklin,Overturning,POSSIBLE_INJURIES_NBR,18
2021,Franklin,Parked Vehicle,POSSIBLE_INJURIES_NBR,131
2021,Franklin,Pedalcycles,POSSIBLE_INJURIES_NBR,41
2021,Franklin,Pedestrian,POSSIBLE_INJURIES_NBR,98
2021,Franklin,Right Turn,POSSIBLE_INJURIES_NBR,139
2021,Franklin,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,2
2021,Franklin,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,546
2021,Franklin,Train,POSSIBLE_INJURIES_NBR,0
2021,Franklin,Unknown,POSSIBLE_INJURIES_NBR,10
2021,Franklin,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Franklin,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Franklin,Motorized,POSSIBLE_INJURIES_NBR,4394
2021,Franklin,Non-motorized,POSSIBLE_INJURIES_NBR,139
2021,Hancock,Rear End,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Angle,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Animal,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Backing,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Fixed Object,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Head On,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Left Turn,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Other Object,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Overturning,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Pedestrian,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Right Turn,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Train,POSSIBLE_INJURIES_NBR,0
2021,Hancock,Unknown,POSSIBLE_INJURIES_NBR,0
